"EDICION","VERSION","TIPO_GEO","CVEGEO","CVE_ENT","CVE_MUN","CVE_LOC","CVE_AGEB","CVE_MZA","TIPOMZA","AMBITO","cve_ent","cve_mun","cve_loc","cve_ageb","cve_mza","ambito","tipomza","nom_loc","pobtot","tvivparhab","vph_s_elec","vph_aguafv","vph_ndeaed","pct_sin_elec","pct_sin_agua","pct_sin_servs","pob65","pob02","pobtot_imp","pobtot_imputado","pob65_imp","pob65_imputado","vph_s_elec_imp","vph_s_elec_imputado","vph_aguafv_imp","vph_aguafv_imputado"
"2025","1","m","3105000844373004","31","050","0084","4373","004","Típica","Urbana","31","050","0084","4373","004","Urbana","T","Cholul",61,19,0,NA,0,0,NA,0,NA,NA,61,FALSE,5,TRUE,0,FALSE,0,TRUE
"2025","1","m","3105000014157026","31","050","0001","4157","026","Típica","Urbana","31","050","0001","4157","026","Urbana","T","Mérida",64,19,0,0,0,0,0,0,7,NA,64,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014157021","31","050","0001","4157","021","Típica","Urbana","31","050","0001","4157","021","Urbana","T","Mérida",65,21,0,0,0,0,0,0,6,3,65,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014640018","31","050","0001","4640","018","Típica","Urbana","31","050","0001","4640","018","Urbana","T","Mérida",54,23,0,0,0,0,0,0,3,4,54,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001295A030","31","050","0001","295A","030","Típica","Urbana","31","050","0001","295A","030","Urbana","T","Mérida",24,7,0,0,0,0,0,0,3,NA,24,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001345A025","31","050","0001","345A","025","Típica","Urbana","31","050","0001","345A","025","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,TRUE,3,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000014157010","31","050","0001","4157","010","Típica","Urbana","31","050","0001","4157","010","Urbana","T","Mérida",58,18,0,0,0,0,0,0,NA,NA,58,FALSE,5,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000012964018","31","050","0001","2964","018","Típica","Urbana","31","050","0001","2964","018","Urbana","T","Mérida",21,5,0,0,0,0,0,0,NA,0,21,FALSE,7,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000013695020","31","050","0001","3695","020","Típica","Urbana","31","050","0001","3695","020","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,TRUE,4,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000012983026","31","050","0001","2983","026","Típica","Urbana","31","050","0001","2983","026","Urbana","T","Mérida",43,11,0,0,0,0,0,0,6,0,43,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014157016","31","050","0001","4157","016","Típica","Urbana","31","050","0001","4157","016","Urbana","T","Mérida",55,19,0,0,0,0,0,0,4,4,55,FALSE,4,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015174004","31","050","0001","5174","004","Típica","Urbana","31","050","0001","5174","004","Urbana","T","Mérida",77,23,0,0,0,0,0,0,6,NA,77,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001466A033","31","050","0001","466A","033","Típica","Urbana","31","050","0001","466A","033","Urbana","T","Mérida",24,8,0,0,0,0,0,0,NA,NA,24,FALSE,1,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000013996026","31","050","0001","3996","026","Típica","Urbana","31","050","0001","3996","026","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,TRUE,6,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000015189021","31","050","0001","5189","021","Típica","Urbana","31","050","0001","5189","021","Urbana","T","Mérida",41,14,0,0,0,0,0,0,5,NA,41,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013233028","31","050","0001","3233","028","Típica","Urbana","31","050","0001","3233","028","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,TRUE,8,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000014157015","31","050","0001","4157","015","Típica","Urbana","31","050","0001","4157","015","Urbana","T","Mérida",72,25,0,0,0,0,0,0,15,0,72,FALSE,15,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012983017","31","050","0001","2983","017","Típica","Urbana","31","050","0001","2983","017","Urbana","T","Mérida",90,26,0,0,0,0,0,0,12,3,90,FALSE,12,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001466A044","31","050","0001","466A","044","Típica","Urbana","31","050","0001","466A","044","Urbana","T","Mérida",31,8,0,0,0,0,0,0,0,3,31,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014585026","31","050","0001","4585","026","Típica","Urbana","31","050","0001","4585","026","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,TRUE,4,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000012521022","31","050","0001","2521","022","Típica","Urbana","31","050","0001","2521","022","Urbana","T","Mérida",0,0,0,0,0,NA,NA,NA,0,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013695017","31","050","0001","3695","017","Típica","Urbana","31","050","0001","3695","017","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,TRUE,5,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000013977035","31","050","0001","3977","035","Típica","Urbana","31","050","0001","3977","035","Urbana","T","Mérida",107,27,0,0,0,0,0,0,3,3,107,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014157003","31","050","0001","4157","003","Típica","Urbana","31","050","0001","4157","003","Urbana","T","Mérida",46,14,0,0,0,0,0,0,6,NA,46,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013977004","31","050","0001","3977","004","Típica","Urbana","31","050","0001","3977","004","Urbana","T","Mérida",120,34,0,0,0,0,0,0,6,5,120,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013996030","31","050","0001","3996","030","Típica","Urbana","31","050","0001","3996","030","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,TRUE,5,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000774956003","31","050","0077","4956","003","Típica","Urbana","31","050","0077","4956","003","Urbana","T","Chablekal",37,14,0,0,0,0,0,0,NA,NA,37,FALSE,2,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000016399007","31","050","0001","6399","007","Típica","Urbana","31","050","0001","6399","007","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,TRUE,1,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000016399001","31","050","0001","6399","001","Típica","Urbana","31","050","0001","6399","001","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,TRUE,2,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000013695018","31","050","0001","3695","018","Típica","Urbana","31","050","0001","3695","018","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,TRUE,5,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000015028010","31","050","0001","5028","010","Típica","Urbana","31","050","0001","5028","010","Urbana","T","Mérida",66,22,0,0,0,0,0,0,6,NA,66,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012964017","31","050","0001","2964","017","Típica","Urbana","31","050","0001","2964","017","Urbana","T","Mérida",70,19,0,0,0,0,0,0,8,NA,70,FALSE,8,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015418026","31","050","0001","5418","026","Típica","Urbana","31","050","0001","5418","026","Urbana","T","Mérida",79,33,0,0,0,0,0,0,6,3,79,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015174017","31","050","0001","5174","017","Típica","Urbana","31","050","0001","5174","017","Urbana","T","Mérida",54,19,0,0,0,0,0,0,7,0,54,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000774392035","31","050","0077","4392","035","Típica","Urbana","31","050","0077","4392","035","Urbana","T","Chablekal",35,8,0,0,0,0,0,0,3,NA,35,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014814028","31","050","0001","4814","028","Típica","Urbana","31","050","0001","4814","028","Urbana","T","Mérida",0,NA,0,0,0,NA,NA,NA,0,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011218071","31","050","0001","1218","071","Típica","Urbana","31","050","0001","1218","071","Urbana","T","Mérida",79,21,0,0,0,0,0,0,9,6,79,FALSE,9,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014180006","31","050","0001","4180","006","Típica","Urbana","31","050","0001","4180","006","Urbana","T","Mérida",112,41,0,0,0,0,0,0,43,NA,112,FALSE,43,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012822008","31","050","0001","2822","008","Típica","Urbana","31","050","0001","2822","008","Urbana","T","Mérida",55,17,0,0,0,0,0,0,5,0,55,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011631001","31","050","0001","1631","001","Típica","Urbana","31","050","0001","1631","001","Urbana","T","Mérida",100,31,0,NA,0,0,NA,0,6,3,100,FALSE,6,FALSE,0,FALSE,0,TRUE
"2025","1","m","3105000012964022","31","050","0001","2964","022","Típica","Urbana","31","050","0001","2964","022","Urbana","T","Mérida",90,23,0,0,0,0,0,0,8,4,90,FALSE,8,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013977014","31","050","0001","3977","014","Típica","Urbana","31","050","0001","3977","014","Urbana","T","Mérida",120,37,0,0,0,0,0,0,5,NA,120,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014814017","31","050","0001","4814","017","Típica","Urbana","31","050","0001","4814","017","Urbana","T","Mérida",112,32,0,0,0,0,0,0,5,5,112,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013233035","31","050","0001","3233","035","Típica","Urbana","31","050","0001","3233","035","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,TRUE,0,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000774388036","31","050","0077","4388","036","Típica","Urbana","31","050","0077","4388","036","Urbana","T","Chablekal",54,14,0,0,0,0,0,0,NA,3,54,FALSE,2,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000013676010","31","050","0001","3676","010","Típica","Urbana","31","050","0001","3676","010","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,TRUE,0,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000013017002","31","050","0001","3017","002","Típica","Urbana","31","050","0001","3017","002","Urbana","T","Mérida",323,117,0,0,0,0,0,0,32,10,323,FALSE,32,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013977022","31","050","0001","3977","022","Típica","Urbana","31","050","0001","3977","022","Urbana","T","Mérida",127,34,0,0,0,0,0,0,7,5,127,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011631021","31","050","0001","1631","021","Típica","Urbana","31","050","0001","1631","021","Urbana","T","Mérida",81,19,0,0,0,0,0,0,5,NA,81,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013996024","31","050","0001","3996","024","Típica","Urbana","31","050","0001","3996","024","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,TRUE,4,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000015583031","31","050","0001","5583","031","Típica","Urbana","31","050","0001","5583","031","Urbana","T","Mérida",110,34,0,0,0,0,0,0,7,NA,110,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015174006","31","050","0001","5174","006","Típica","Urbana","31","050","0001","5174","006","Urbana","T","Mérida",0,0,0,0,0,NA,NA,NA,0,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001466A034","31","050","0001","466A","034","Típica","Urbana","31","050","0001","466A","034","Urbana","T","Mérida",0,0,0,0,0,NA,NA,NA,0,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012771035","31","050","0001","2771","035","Típica","Urbana","31","050","0001","2771","035","Urbana","T","Mérida",89,27,0,0,0,0,0,0,NA,5,89,FALSE,6,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000013996029","31","050","0001","3996","029","Típica","Urbana","31","050","0001","3996","029","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,TRUE,8,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000013017032","31","050","0001","3017","032","Típica","Urbana","31","050","0001","3017","032","Urbana","T","Mérida",0,0,0,0,0,NA,NA,NA,0,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013233026","31","050","0001","3233","026","Típica","Urbana","31","050","0001","3233","026","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,TRUE,6,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000012841017","31","050","0001","2841","017","Típica","Urbana","31","050","0001","2841","017","Urbana","T","Mérida",92,22,0,NA,0,0,NA,0,9,6,92,FALSE,9,FALSE,0,FALSE,0,TRUE
"2025","1","m","3105000014250022","31","050","0001","4250","022","Típica","Urbana","31","050","0001","4250","022","Urbana","T","Mérida",91,31,0,0,0,0,0,0,7,NA,91,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013977029","31","050","0001","3977","029","Típica","Urbana","31","050","0001","3977","029","Urbana","T","Mérida",120,38,0,0,0,0,0,0,4,3,120,FALSE,4,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013233027","31","050","0001","3233","027","Típica","Urbana","31","050","0001","3233","027","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,TRUE,6,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000013017024","31","050","0001","3017","024","Típica","Urbana","31","050","0001","3017","024","Urbana","T","Mérida",107,33,0,0,0,0,0,0,13,0,107,FALSE,13,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014157025","31","050","0001","4157","025","Típica","Urbana","31","050","0001","4157","025","Urbana","T","Mérida",64,21,0,0,0,0,0,0,6,NA,64,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013017035","31","050","0001","3017","035","Típica","Urbana","31","050","0001","3017","035","Urbana","T","Mérida",85,30,0,0,0,0,0,0,7,4,85,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015583030","31","050","0001","5583","030","Típica","Urbana","31","050","0001","5583","030","Urbana","T","Mérida",19,6,0,0,0,0,0,0,NA,0,19,FALSE,8,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000012822028","31","050","0001","2822","028","Típica","Urbana","31","050","0001","2822","028","Urbana","T","Mérida",76,19,0,NA,0,0,NA,0,NA,4,76,FALSE,6,TRUE,0,FALSE,1,TRUE
"2025","1","m","3105000015174021","31","050","0001","5174","021","Típica","Urbana","31","050","0001","5174","021","Urbana","T","Mérida",79,25,0,0,0,0,0,0,5,0,79,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011631011","31","050","0001","1631","011","Típica","Urbana","31","050","0001","1631","011","Urbana","T","Mérida",56,16,0,NA,0,0,NA,0,9,NA,56,FALSE,9,FALSE,0,FALSE,0,TRUE
"2025","1","m","3105000015418027","31","050","0001","5418","027","Típica","Urbana","31","050","0001","5418","027","Urbana","T","Mérida",85,33,0,0,0,0,0,0,12,NA,85,FALSE,12,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012983018","31","050","0001","2983","018","Típica","Urbana","31","050","0001","2983","018","Urbana","T","Mérida",91,26,0,0,0,0,0,0,5,5,91,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015583018","31","050","0001","5583","018","Típica","Urbana","31","050","0001","5583","018","Urbana","T","Mérida",91,31,0,0,0,0,0,0,4,NA,91,FALSE,4,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001295A029","31","050","0001","295A","029","Típica","Urbana","31","050","0001","295A","029","Urbana","T","Mérida",49,16,0,0,0,0,0,0,4,NA,49,FALSE,4,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000776312001","31","050","0077","6312","001","Típica","Urbana","31","050","0077","6312","001","Urbana","T","Chablekal",25,6,0,0,0,0,0,0,0,NA,25,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015174005","31","050","0001","5174","005","Típica","Urbana","31","050","0001","5174","005","Urbana","T","Mérida",53,18,0,0,0,0,0,0,NA,0,53,FALSE,6,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000015066003","31","050","0001","5066","003","Típica","Urbana","31","050","0001","5066","003","Urbana","T","Mérida",43,11,0,0,0,0,0,0,5,3,43,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013977028","31","050","0001","3977","028","Típica","Urbana","31","050","0001","3977","028","Urbana","T","Mérida",124,33,0,0,0,0,0,0,7,4,124,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013977013","31","050","0001","3977","013","Típica","Urbana","31","050","0001","3977","013","Urbana","T","Mérida",132,39,0,0,0,0,0,0,7,4,132,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012856029","31","050","0001","2856","029","Típica","Urbana","31","050","0001","2856","029","Urbana","T","Mérida",94,31,0,NA,0,0,NA,0,6,3,94,FALSE,6,FALSE,0,FALSE,0,TRUE
"2025","1","m","3105000013977002","31","050","0001","3977","002","Típica","Urbana","31","050","0001","3977","002","Urbana","T","Mérida",134,38,0,0,0,0,0,0,6,4,134,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000016399004","31","050","0001","6399","004","Típica","Urbana","31","050","0001","6399","004","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,TRUE,2,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000845545008","31","050","0084","5545","008","Típica","Urbana","31","050","0084","5545","008","Urbana","T","Cholul",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,5,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000012856030","31","050","0001","2856","030","Típica","Urbana","31","050","0001","2856","030","Urbana","T","Mérida",49,16,0,0,0,0,0,0,11,NA,49,FALSE,11,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013996025","31","050","0001","3996","025","Típica","Urbana","31","050","0001","3996","025","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,TRUE,4,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000011218036","31","050","0001","1218","036","Típica","Urbana","31","050","0001","1218","036","Urbana","T","Mérida",127,37,0,0,0,0,0,0,23,4,127,FALSE,23,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011218063","31","050","0001","1218","063","Típica","Urbana","31","050","0001","1218","063","Urbana","T","Mérida",31,11,0,0,0,0,0,0,7,0,31,FALSE,7,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001466A013","31","050","0001","466A","013","Típica","Urbana","31","050","0001","466A","013","Urbana","T","Mérida",36,10,0,0,0,0,0,0,4,NA,36,FALSE,4,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011824043","31","050","0001","1824","043","Típica","Urbana","31","050","0001","1824","043","Urbana","T","Mérida",60,17,0,0,0,0,0,0,3,3,60,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015174025","31","050","0001","5174","025","Típica","Urbana","31","050","0001","5174","025","Urbana","T","Mérida",49,16,0,0,0,0,0,0,5,0,49,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012521021","31","050","0001","2521","021","Típica","Urbana","31","050","0001","2521","021","Urbana","T","Mérida",205,64,0,0,0,0,0,0,17,4,205,FALSE,17,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012771024","31","050","0001","2771","024","Típica","Urbana","31","050","0001","2771","024","Urbana","T","Mérida",0,0,0,0,0,NA,NA,NA,0,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012521031","31","050","0001","2521","031","Típica","Urbana","31","050","0001","2521","031","Urbana","T","Mérida",38,12,0,0,0,0,0,0,0,4,38,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012856036","31","050","0001","2856","036","Típica","Urbana","31","050","0001","2856","036","Urbana","T","Mérida",27,8,0,0,0,0,0,0,5,0,27,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012964033","31","050","0001","2964","033","Típica","Urbana","31","050","0001","2964","033","Urbana","T","Mérida",19,6,0,0,0,0,0,0,0,NA,19,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014250021","31","050","0001","4250","021","Típica","Urbana","31","050","0001","4250","021","Urbana","T","Mérida",20,5,0,0,0,0,0,0,0,NA,20,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","310500001295A028","31","050","0001","295A","028","Típica","Urbana","31","050","0001","295A","028","Urbana","T","Mérida",90,25,0,0,0,0,0,0,8,NA,90,FALSE,8,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015013021","31","050","0001","5013","021","Típica","Urbana","31","050","0001","5013","021","Urbana","T","Mérida",76,23,0,0,0,0,0,0,13,0,76,FALSE,13,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015066031","31","050","0001","5066","031","Típica","Urbana","31","050","0001","5066","031","Urbana","T","Mérida",34,16,0,0,0,0,0,0,NA,0,34,FALSE,3,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000013676025","31","050","0001","3676","025","Típica","Urbana","31","050","0001","3676","025","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,TRUE,6,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000016399012","31","050","0001","6399","012","Típica","Urbana","31","050","0001","6399","012","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,TRUE,2,TRUE,0,TRUE,0,TRUE
"2025","1","m","310500001345A028","31","050","0001","345A","028","Típica","Urbana","31","050","0001","345A","028","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,TRUE,4,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000012803012","31","050","0001","2803","012","Típica","Urbana","31","050","0001","2803","012","Urbana","T","Mérida",32,10,0,0,0,0,0,0,NA,NA,32,FALSE,14,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000013695022","31","050","0001","3695","022","Típica","Urbana","31","050","0001","3695","022","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,TRUE,4,TRUE,0,TRUE,0,TRUE
"2025","1","m","310500001345A032","31","050","0001","345A","032","Típica","Urbana","31","050","0001","345A","032","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,TRUE,4,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000844053005","31","050","0084","4053","005","Típica","Urbana","31","050","0084","4053","005","Urbana","T","Cholul",31,9,0,0,0,0,0,0,NA,4,31,FALSE,5,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000015066001","31","050","0001","5066","001","Típica","Urbana","31","050","0001","5066","001","Urbana","T","Mérida",28,9,0,0,0,0,0,0,3,NA,28,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000844373012","31","050","0084","4373","012","Típica","Urbana","31","050","0084","4373","012","Urbana","T","Cholul",15,4,0,NA,0,0,NA,0,NA,0,15,FALSE,3,TRUE,0,FALSE,0,TRUE
"2025","1","m","3105000012771031","31","050","0001","2771","031","Típica","Urbana","31","050","0001","2771","031","Urbana","T","Mérida",35,11,0,0,0,0,0,0,NA,0,35,FALSE,3,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000774388014","31","050","0077","4388","014","Típica","Urbana","31","050","0077","4388","014","Urbana","T","Chablekal",75,21,NA,NA,NA,NA,NA,NA,3,NA,75,FALSE,3,FALSE,0,TRUE,1,TRUE
"2025","1","m","310500001466A012","31","050","0001","466A","012","Típica","Urbana","31","050","0001","466A","012","Urbana","T","Mérida",42,13,0,0,0,0,0,0,0,NA,42,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012983019","31","050","0001","2983","019","Típica","Urbana","31","050","0001","2983","019","Urbana","T","Mérida",93,22,0,0,0,0,0,0,13,4,93,FALSE,13,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014180018","31","050","0001","4180","018","Típica","Urbana","31","050","0001","4180","018","Urbana","T","Mérida",51,18,0,0,0,0,0,0,16,0,51,FALSE,16,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000013962020","31","050","0001","3962","020","Típica","Urbana","31","050","0001","3962","020","Urbana","T","Mérida",41,14,0,0,0,0,0,0,3,NA,41,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012841024","31","050","0001","2841","024","Típica","Urbana","31","050","0001","2841","024","Urbana","T","Mérida",83,22,0,NA,0,0,NA,0,14,3,83,FALSE,14,FALSE,0,FALSE,0,TRUE
"2025","1","m","3105000014640019","31","050","0001","4640","019","Típica","Urbana","31","050","0001","4640","019","Urbana","T","Mérida",51,22,0,0,0,0,0,0,6,NA,51,FALSE,6,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011631007","31","050","0001","1631","007","Típica","Urbana","31","050","0001","1631","007","Urbana","T","Mérida",29,8,0,0,0,0,0,0,3,NA,29,FALSE,3,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000015189009","31","050","0001","5189","009","Típica","Urbana","31","050","0001","5189","009","Urbana","T","Mérida",78,26,0,0,0,0,0,0,0,0,78,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000011097009","31","050","0001","1097","009","Típica","Urbana","31","050","0001","1097","009","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,TRUE,0,TRUE,0,TRUE,0,TRUE
"2025","1","m","3105000015189008","31","050","0001","5189","008","Típica","Urbana","31","050","0001","5189","008","Urbana","T","Mérida",72,24,0,0,0,0,0,0,5,0,72,FALSE,5,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000012803029","31","050","0001","2803","029","Típica","Urbana","31","050","0001","2803","029","Urbana","T","Mérida",32,11,0,0,0,0,0,0,0,0,32,FALSE,0,FALSE,0,FALSE,0,FALSE
"2025","1","m","3105000014250031","31","050","0001","4250","031","Típica","Urbana","31","050","0001","4250","031","Urbana","T","Mérida",24,7,0,0,0,0,0,0,NA,NA,24,FALSE,8,TRUE,0,FALSE,0,FALSE
"2025","1","m","3105000844373001","31","050","0084","4373","001","Típica","Urbana","31","050","0084","4373","001","Urbana","T","Cholul",48,14,NA,0,0,NA,0,0,5,NA,48,FALSE,5,FALSE,0,TRUE,0,FALSE
"2025","1","m","3105000012771004","31","050","0001","2771","004","Típica","Urbana","31","050","0001","2771","004","Urbana","T","Mérida",56,16,0,NA,0,0,NA,0,5,0,56,FALSE,5,FALSE,0,FALSE,0,TRUE
"2025","1","m","3105000014640024","31","050","0001","4640","024","Típica","Urbana","31","050","0001","4640","024","Urbana","T","Mérida",75,26,0,NA,0,0,NA,0,5,3,75,FALSE,5,FALSE,0,FALSE,0,TRUE
"2025","1","m","310500001637A021","31","050","0001","637A","021","Típica","Urbana","31","050","0001","637A","021","Urbana","T","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,TRUE,10,TRUE,0,TRUE,0,TRUE
